EmployeeID,FirstName,LastName,DOB,State,City,Department,JobTitle,Education,HiringDate,Salary
00-90449296,Anay,Bera,2005-11-23,Maharashtra,Nagpur,IT,IT Support Specialist,Bachelor,2017-02-04 05:16:07,59612
00-66278367,Shamik,Dani,1964-01-13,Maharashtra,Mumbai,Sales,Sales Representative,Bachelor,2017-05-23 02:54:36,67499
00-16979130,Charvi,Sem,2006-02-28,Maharashtra,Pune,Operations,Logistics Coordinator,Bachelor,2016-03-20 14:20:43,57834
00-45104776,Sana,Dubey,1997-01-13,Maharashtra,Mumbai,Marketing,SEO Specialist,High School,2021-11-25 07:10:47,65144
00-38876806,Indrajit,Dayal,1979-07-20,Maharashtra,Nagpur,IT,Software Developer,Master,2018-05-16 19:38:54,89718
00-10122731,Ivana,Kade,1969-03-21,Punjab,Ludhiana,Operations,Logistics Coordinator,Bachelor,2016-07-09 18:01:37,50268
00-62546836,Yuvraj ,Loke,1975-01-27,Maharashtra,Pune,Customer Service,Help Desk Technician,High School,2016-03-04 08:57:55,55339
00-81215433,Samar,Shukla,1970-06-24,Maharashtra,Nagpur,Marketing,Content Creator,Bachelor,2022-10-19 01:24:38,55098
00-18054992,Parinaaz,Bhatnagar,1994-10-16,Maharashtra,Nagpur,Sales,Sales Representative,Bachelor,2020-09-16 11:52:30,51796
00-80319709,Jivin,Hegde,1994-05-25,Maharashtra,Mumbai,IT,IT Support Specialist,Bachelor,2022-01-02 11:21:23,56937
00-14794568,Diya,Hayre,1992-01-13,Maharashtra,Mumbai,IT,Software Developer,Bachelor,2017-10-01 05:57:22,87346
00-18220986,Zoya,Hari,1987-06-17,Tamil Nadu,Madurai,Operations,Operations Analyst,Bachelor,2017-12-28 21:46:21,55564
00-18573074,Rasha,Srinivas,1990-10-19,Maharashtra,Pune,Customer Service,Support Specialist,Bachelor,2018-03-01 06:44:00,54223
00-55624694,Hansh,Devi,1968-10-11,Maharashtra,Nagpur,Operations,Operations Analyst,Master,2016-12-25 20:31:03,69283
00-54315034,Misha,Wable,1993-08-22,Punjab,Amritsar,IT,Software Developer,Bachelor,2017-12-10 06:18:14,72777
00-23828160,Yuvraj ,Varkey,2000-09-15,West Bengal,Howrah,Operations,Inventory Specialist,Bachelor,2017-06-21 15:43:06,57931
00-74063707,Diya,Varty,1981-11-29,Uttar Pradesh,Varanasi,Operations,Logistics Coordinator,Bachelor,2018-11-03 20:19:48,58228
00-77872004,Misha,Din,1995-10-11,Maharashtra,Nagpur,Operations,Inventory Specialist,High School,2015-07-01 09:30:55,58372
00-95786832,Dhanush,Saini,1974-06-06,Uttar Pradesh,Varanasi,Marketing,Marketing Coordinator,Bachelor,2015-08-13 13:02:18,62825
00-52649180,Biju,Reddy,1977-09-13,Maharashtra,Nagpur,HR,Recruiter,Bachelor,2018-05-21 10:24:31,69825
00-75371853,Abram,Badami,1991-08-28,Gujarat,Surat,Marketing,Content Creator,High School,2023-12-29 04:55:20,54477
00-45200483,Emir,Swaminathan,1998-04-16,Gujarat,Ahmedabad,Operations,Logistics Coordinator,Bachelor,2015-04-28 19:02:09,57402
00-30772573,Damini,Mandal,1996-06-17,Maharashtra,Pune,Marketing,Content Creator,High School,2023-04-28 00:39:57,53383
00-64331127,Hunar,Bhatnagar,1979-07-31,Punjab,Chandigarh,Customer Service,Support Specialist,Bachelor,2023-05-02 15:18:03,56234
00-84994765,Purab,Tak,1977-10-27,Maharashtra,Nagpur,Operations,Inventory Specialist,High School,2021-04-30 11:02:07,51401
00-23801703,Baiju,Dube,1992-02-06,Maharashtra,Pune,Customer Service,Customer Service Representative,Bachelor,2019-12-08 06:07:31,52486
00-79250561,Seher,Shetty,1989-04-26,Maharashtra,Nagpur,Sales,Sales Specialist,Master,2024-07-31 16:46:57,59029
00-79438761,Indrans,Bhakta,1973-10-30,Maharashtra,Pune,IT,Software Developer,Bachelor,2024-02-03 17:47:10,94030
00-86336362,Shayak,Subramanian,1993-01-07,Maharashtra,Mumbai,Operations,Logistics Coordinator,Bachelor,2020-11-23 13:46:19,55574
00-57814776,Ojas,Ramakrishnan,1987-10-24,Uttar Pradesh,Varanasi,Operations,Logistics Coordinator,Bachelor,2020-03-04 13:06:49,53932
00-37107234,Taimur,Dave,2002-09-07,Gujarat,Surat,Customer Service,Support Specialist,High School,2022-11-02 02:49:57,55275
00-18814465,Jayant,Anand,1990-10-06,Uttar Pradesh,Varanasi,Operations,Inventory Specialist,High School,2019-09-14 06:56:42,58346
00-53063432,Prisha,Devi,1982-10-30,Rajasthan,Jodhpur,IT,Software Developer,Master,2023-09-07 15:29:55,90486
00-37833987,Dhruv,Sinha,1971-12-27,Maharashtra,Pune,Sales,Sales Representative,Bachelor,2018-02-09 06:05:25,56622
00-96385726,Oorja,Savant,2005-03-30,Maharashtra,Pune,Sales,Sales Specialist,PhD,2020-07-10 11:37:48,50830
00-66637467,Urvi,Chaudhari,2000-10-08,Maharashtra,Mumbai,Finance,Financial Analyst,Master,2018-08-02 18:23:27,65173
00-83206688,Dhanush,Lanka,1973-07-21,Maharashtra,Mumbai,IT,System Administrator,Master,2018-06-30 01:03:31,66741
00-43214205,Nishith,Agarwal,1992-10-05,Gujarat,Vadodara,Customer Service,Customer Service Manager,Master,2020-03-31 16:23:37,84077
00-78340964,Ryan,Chowdhury,1986-07-11,Maharashtra,Mumbai,Operations,Logistics Coordinator,Bachelor,2017-09-20 23:39:54,58134
00-63711215,Khushi,Subramaniam,1983-02-17,Maharashtra,Nagpur,Customer Service,Support Specialist,Bachelor,2022-07-14 08:27:53,54983
00-74689969,Damini,Swaminathan,1975-09-25,Uttar Pradesh,Kanpur,Marketing,Content Creator,High School,2018-10-09 04:18:54,58761
00-54325522,Chirag,Lalla,1998-09-26,Rajasthan,Jodhpur,Operations,Logistics Coordinator,Bachelor,2020-04-17 15:56:49,50073
00-67412571,Khushi,Suresh,1992-02-18,Maharashtra,Nagpur,Operations,Inventory Specialist,Bachelor,2020-07-27 11:42:52,54668
00-37919635,Akarsh,Jain,1991-02-20,Punjab,Amritsar,Customer Service,Support Specialist,High School,2015-04-11 20:18:11,59232
00-30350750,Urvi,Andra,1987-03-15,Maharashtra,Pune,HR,HR Coordinator,Master,2023-11-25 20:12:35,50684
00-31151411,Divyansh,Taneja,1970-06-04,Maharashtra,Nagpur,IT,IT Support Specialist,Bachelor,2023-01-17 23:42:31,55099
00-74288929,Jivin,Bath,1974-07-10,Maharashtra,Mumbai,Sales,Sales Representative,Bachelor,2022-11-13 14:00:19,53036
00-85185498,Tushar,Dugal,1976-11-28,Maharashtra,Pune,Customer Service,Support Specialist,Bachelor,2023-09-12 23:07:51,55048
00-52500820,Siya,Dewan,1969-03-01,Punjab,Amritsar,Sales,Sales Representative,Bachelor,2016-11-07 12:33:14,62842
00-18218152,Samaira,Chander,1980-05-20,Maharashtra,Nagpur,Customer Service,Support Specialist,Bachelor,2017-12-02 05:30:45,52936
00-79505854,Aniruddh,Bhargava,1990-11-20,Maharashtra,Pune,IT,Software Developer,Master,2018-01-20 18:57:36,76746
00-24293562,Sahil,Ramaswamy,1999-06-28,Punjab,Amritsar,Finance,Accountant,Bachelor,2024-06-13 14:53:05,79063
00-83063903,Aarush,Tata,1979-11-18,Maharashtra,Pune,IT,System Administrator,Bachelor,2019-07-12 21:18:42,73547
00-81829418,Hridaan,Bedi,1997-12-12,Maharashtra,Nagpur,Operations,Inventory Specialist,High School,2024-05-29 12:55:52,59088
00-11070085,Baiju,Balakrishnan,1977-05-10,Punjab,Ludhiana,Sales,Sales Representative,Bachelor,2021-03-05 08:43:15,60310
00-32403250,Biju,Sarkar,1977-04-15,Maharashtra,Pune,IT,IT Support Specialist,Bachelor,2024-02-10 18:59:35,50977
00-71187250,Kimaya,Kapoor,2001-01-17,Karnataka,Mysore,Operations,Inventory Specialist,High School,2024-11-17 14:11:24,50705
00-77278338,Kiara,Rastogi,2004-09-11,Maharashtra,Mumbai,Operations,Logistics Coordinator,Bachelor,2017-12-21 08:21:45,50670
00-74522685,Badal,Baria,1969-08-27,Maharashtra,Nagpur,IT,Software Developer,Bachelor,2022-11-10 15:15:47,75106
00-10147197,Raghav,Babu,1964-06-19,Maharashtra,Mumbai,IT,Software Developer,Bachelor,2023-03-23 12:00:19,80613
00-69402803,Rohan,Khanna,1971-07-07,Maharashtra,Nagpur,Customer Service,Support Specialist,High School,2023-04-04 11:30:14,59267
00-16449155,Emir,Sheth,1997-05-06,Rajasthan,Jodhpur,Operations,Operations Analyst,Master,2023-10-18 07:33:51,78170
00-47400852,Divyansh,Raja,1995-04-28,Tamil Nadu,Chennai,Operations,Logistics Coordinator,Bachelor,2017-10-23 21:40:47,56869
00-48959030,Nehmat,Mall,1991-10-21,Maharashtra,Nagpur,Operations,Inventory Specialist,Bachelor,2019-01-18 16:54:11,51731
00-56814976,Vanya,Shere,1970-09-16,Maharashtra,Pune,Operations,Inventory Specialist,High School,2022-12-10 13:18:46,57395
00-98881010,Mohanlal,Shukla,1989-12-19,Maharashtra,Mumbai,Operations,Inventory Specialist,High School,2019-12-10 08:27:57,50107
00-93086620,Indrans,Sidhu,1987-09-17,Rajasthan,Jaipur,Marketing,Marketing Coordinator,Bachelor,2023-09-23 12:56:44,54623
00-26147671,Saanvi,Randhawa,1967-01-12,Maharashtra,Pune,Operations,Logistics Coordinator,Bachelor,2022-10-08 07:16:37,59395
00-73718088,Dishani,Dayal,1970-04-09,Maharashtra,Nagpur,Customer Service,Customer Service Representative,High School,2016-08-13 23:05:23,56613
00-91861257,Neelofar,Dhar,1995-04-28,Maharashtra,Pune,HR,Recruiter,Bachelor,2019-11-16 00:42:27,68565
00-71103822,Eshani,Gala,1988-05-19,Punjab,Chandigarh,Operations,Inventory Specialist,High School,2019-12-24 18:48:27,56771
00-91792282,Aayush,Ratti,1971-10-07,Punjab,Amritsar,Sales,Sales Representative,Bachelor,2022-01-30 22:04:37,55892
00-41477910,Lagan,Kanda,1986-10-02,Maharashtra,Mumbai,IT,Software Developer,Bachelor,2017-03-28 18:46:08,82533
00-12344166,Shayak,Lanka,1974-11-03,Maharashtra,Mumbai,Sales,Sales Representative,Bachelor,2021-10-02 05:58:13,69835
00-31673059,Fateh,Apte,1995-09-22,Maharashtra,Pune,Operations,Inventory Specialist,High School,2024-12-24 07:28:43,54945
00-60984196,Ivan,Mallick,1999-07-13,Maharashtra,Nagpur,Operations,Operations Manager,Bachelor,2022-09-20 12:44:12,74348
00-71591580,Ahana ,Lal,1963-10-21,Maharashtra,Pune,Sales,Sales Representative,Bachelor,2021-07-03 04:19:08,67177
00-27070364,Hiran,Sridhar,1995-05-31,Maharashtra,Pune,IT,Software Developer,Master,2023-08-21 12:42:04,88920
00-44678200,Tara,Bala,1978-12-29,Maharashtra,Pune,Sales,Sales Consultant,Bachelor,2017-07-01 17:35:38,65167
00-11783108,Faiyaz,Johal,1970-10-07,Maharashtra,Pune,Operations,Logistics Coordinator,Bachelor,2019-06-15 17:37:00,52450
00-48186811,Aniruddh,Majumdar,1998-05-29,Uttar Pradesh,Kanpur,IT,IT Support Specialist,High School,2019-02-13 03:13:50,52833
00-16720126,Vanya,Randhawa,1995-07-20,Rajasthan,Jodhpur,IT,Software Developer,Master,2022-11-21 04:48:09,81276
00-95971790,Indrans,Bhattacharyya,1977-05-14,Maharashtra,Nagpur,Operations,Inventory Specialist,High School,2020-09-19 20:39:46,55215
00-14985096,Kimaya,Wable,2003-08-02,Maharashtra,Pune,Operations,Logistics Coordinator,Bachelor,2022-09-04 02:54:55,54521
00-19293611,Veer,Dass,1996-04-22,Gujarat,Vadodara,IT,System Administrator,Master,2019-07-10 10:57:09,80532
00-11196331,Urvi,Bhasin,2000-01-03,Punjab,Chandigarh,IT,IT Support Specialist,Bachelor,2015-03-18 21:10:19,55582
00-63865025,Aradhya,Gara,1978-12-29,Maharashtra,Nagpur,IT,Software Developer,Master,2018-01-16 15:47:40,86621
00-38042768,Alia,Vyas,1992-02-04,Punjab,Ludhiana,Customer Service,Support Specialist,Bachelor,2022-08-06 08:23:32,59980
00-90245204,Emir,Yogi,1964-01-16,Uttar Pradesh,Kanpur,IT,IT Support Specialist,High School,2019-03-12 16:55:59,58377
00-37287550,Yasmin,Dhar,2000-10-16,Maharashtra,Pune,Finance,Accountant,Bachelor,2017-01-06 19:06:18,60177
00-77161703,Pari,Sengupta,2000-12-05,Gujarat,Vadodara,Customer Service,Help Desk Technician,Bachelor,2022-05-23 06:30:09,79707
00-21980116,Vardaniya,Goda,1995-03-31,Uttar Pradesh,Varanasi,IT,Software Developer,Master,2021-12-03 18:15:07,80969
00-86565177,Damini,Babu,1964-07-27,Punjab,Ludhiana,Sales,Sales Representative,Bachelor,2019-03-07 21:52:18,67112
00-43842880,Nehmat,Dave,1983-07-08,Maharashtra,Nagpur,Sales,Sales Representative,Bachelor,2018-03-17 09:39:09,55114
00-65454417,Yasmin,Sodhi,1972-10-01,Maharashtra,Nagpur,Marketing,SEO Specialist,Bachelor,2024-03-23 19:58:53,60357
00-48068331,Vivaan,Chander,1974-08-11,Maharashtra,Pune,Customer Service,Support Specialist,High School,2022-11-17 02:28:42,59860
00-30906603,Gatik,Hayre,2003-05-20,Maharashtra,Mumbai,Sales,Sales Specialist,PhD,2015-01-15 18:39:54,69690
00-76418337,Vritika,Handa,2004-07-25,Maharashtra,Nagpur,Customer Service,Help Desk Technician,Bachelor,2022-09-17 18:30:12,68560
00-66812031,Tarini,Halder,2001-02-04,Maharashtra,Pune,Marketing,Content Creator,High School,2018-05-17 20:42:50,58146
00-51658222,Amani,Dayal,1990-09-05,Maharashtra,Pune,Customer Service,Help Desk Technician,Bachelor,2019-09-16 19:07:42,51765
00-89489729,Anaya,Anne,1990-01-12,Tamil Nadu,Coimbatore,Sales,Sales Consultant,Master,2023-11-08 00:26:06,75779
00-99900450,Ahana ,Sanghvi,1987-10-30,Karnataka,Mysore,Operations,Logistics Coordinator,Bachelor,2016-01-26 17:53:51,54150
00-14614759,Adira,Rao,1971-08-16,Maharashtra,Pune,Finance,Financial Analyst,Bachelor,2022-04-06 12:01:37,70507
00-98292310,Kashvi,Varghese,1988-05-20,Uttar Pradesh,Kanpur,Operations,Logistics Coordinator,Bachelor,2017-09-28 16:20:16,59997
00-99130077,Siya,Vyas,1973-03-26,Maharashtra,Mumbai,Operations,Operations Analyst,Bachelor,2015-02-04 17:39:58,61636
00-60598783,Samarth,Bala,1971-06-04,Maharashtra,Mumbai,Operations,Operations Analyst,Master,2023-11-22 17:31:34,54953
00-89084880,Yuvraj ,Wason,1983-11-10,Maharashtra,Nagpur,IT,System Administrator,Bachelor,2015-11-16 19:07:25,72080
00-37980569,Hunar,Hari,1968-07-06,Tamil Nadu,Madurai,Sales,Sales Representative,Bachelor,2023-01-02 17:07:16,56536
00-63773579,Anvi,Agrawal,1978-05-17,Maharashtra,Nagpur,Sales,Sales Consultant,Master,2024-03-17 17:59:52,89637
00-17653101,Tejas,Bajaj,1999-02-19,Punjab,Ludhiana,Operations,Logistics Coordinator,Bachelor,2023-10-25 19:30:06,59248
00-36594902,Pranay,Warrior,1974-03-21,Maharashtra,Pune,Finance,Accountant,Bachelor,2024-04-19 13:04:35,61944
00-97973637,Lakshit,Sarna,1971-03-23,Maharashtra,Pune,Sales,Sales Consultant,PhD,2023-08-29 18:50:41,61318
00-36947218,Heer,Verma,1978-09-07,Uttar Pradesh,Lucknow,Customer Service,Support Specialist,Bachelor,2023-08-13 10:18:00,51575
00-17632213,Hiran,Dhawan,2000-06-09,Gujarat,Surat,IT,System Administrator,Bachelor,2022-11-29 03:46:56,82515
00-80641925,Riaan,Krishnamurthy,1968-01-21,Maharashtra,Pune,Operations,Operations Analyst,Bachelor,2023-03-27 14:11:23,72828
00-18853873,Anay,Ahluwalia,1984-01-30,Maharashtra,Nagpur,Customer Service,Support Specialist,Bachelor,2020-12-20 12:36:32,50243
00-10476674,Emir,Shankar,1992-06-29,Punjab,Chandigarh,Operations,Logistics Coordinator,Bachelor,2023-08-22 06:48:31,51477
00-81362827,Zoya,Tailor,1968-08-23,Maharashtra,Pune,IT,Software Developer,Master,2024-11-12 03:28:19,89664
00-96395574,Abram,Dugar,1979-02-15,Punjab,Ludhiana,Customer Service,Support Specialist,High School,2024-01-19 04:40:49,52648
00-47403668,Hunar,Bedi,1988-08-18,Maharashtra,Pune,Operations,Logistics Coordinator,Bachelor,2016-12-20 00:39:10,51417
00-34120341,Devansh,Gulati,1995-12-23,Karnataka,Mysore,IT,Software Developer,Master,2021-10-07 12:02:42,85073
00-40885530,Tejas,Singh,2000-12-30,West Bengal,Kolkata,Customer Service,Customer Service Representative,Bachelor,2015-05-31 17:40:41,58959
00-39611798,Rasha,Dhillon,1991-01-29,Maharashtra,Nagpur,IT,Software Developer,Bachelor,2021-10-04 20:51:02,89918
00-21881015,Yashvi,Das,1979-04-17,Maharashtra,Mumbai,Sales,Sales Representative,Bachelor,2017-09-17 07:50:57,60277
00-32869853,Mannat,Venkataraman,1986-01-09,Maharashtra,Nagpur,Operations,Operations Analyst,Master,2020-03-31 08:39:55,50458
00-78698664,Sahil,Maharaj,1969-09-27,Maharashtra,Mumbai,IT,Software Developer,Bachelor,2023-02-06 07:13:33,85970
00-28401973,Aarav,Gaba,1964-09-23,Maharashtra,Mumbai,HR,HR Assistant,Bachelor,2022-11-15 12:40:54,54082
00-18963036,Fateh,Wable,1982-05-11,Maharashtra,Mumbai,Sales,Sales Specialist,PhD,2018-12-21 05:14:19,73167
00-71587674,Charvi,Kade,1981-03-25,Maharashtra,Pune,Customer Service,Support Specialist,Bachelor,2023-10-26 12:52:20,53855
00-71471521,Indrans,Korpal,1997-12-20,Uttar Pradesh,Kanpur,Operations,Logistics Coordinator,Bachelor,2023-11-15 13:24:15,55926
00-39566552,Zara,Master,1992-06-14,Punjab,Amritsar,Operations,Inventory Specialist,High School,2016-11-28 06:02:59,53908
00-56822059,Gatik,Dutta,1995-09-20,Maharashtra,Pune,Operations,Logistics Coordinator,Bachelor,2022-04-06 20:10:26,55663
00-42817159,Ishita,Ganguly,1985-05-29,West Bengal,Durgapur,Finance,Financial Analyst,Master,2015-10-17 02:52:12,89714
00-76732339,Tarini,Venkatesh,1971-02-18,Rajasthan,Udaipur,Customer Service,Customer Service Representative,Bachelor,2024-02-23 03:12:54,51503
00-93045054,Inaaya ,Solanki,1968-10-05,Maharashtra,Pune,HR,Recruiter,High School,2020-12-17 18:58:26,60509
00-84853166,Alia,Koshy,1985-12-28,Karnataka,Mangalore,IT,System Administrator,Master,2020-11-09 11:27:46,87294
00-51396067,Divyansh,Bhavsar,1979-07-04,Punjab,Ludhiana,Customer Service,Support Specialist,Bachelor,2017-08-19 00:24:22,52305
00-41243272,Umang,Singhal,2001-11-12,Rajasthan,Udaipur,Operations,Inventory Specialist,Bachelor,2019-07-13 07:22:16,55889
00-57778592,Dishani,Bawa,1986-10-18,Gujarat,Vadodara,IT,Software Developer,Bachelor,2021-05-21 16:41:59,88968
00-64430126,Pranay,Brahmbhatt,1989-03-06,Maharashtra,Mumbai,Operations,Inventory Specialist,High School,2023-11-28 16:37:13,52783
00-23192745,Navya,Bajaj,2004-04-19,Maharashtra,Nagpur,Operations,Logistics Coordinator,Bachelor,2020-06-28 08:50:42,58044
00-26812821,Ishaan,Comar,1989-08-27,Maharashtra,Pune,IT,Software Developer,Bachelor,2022-01-08 07:47:42,77168
00-39090885,Indrans,Divan,1983-06-27,Maharashtra,Pune,IT,IT Support Specialist,Bachelor,2019-06-18 23:43:16,51455
00-83114697,Tara,Shan,1988-09-24,Maharashtra,Pune,IT,Software Developer,Bachelor,2020-10-26 16:46:58,74877
00-57987541,Ranbir,Kakar,1995-01-17,Maharashtra,Mumbai,Finance,Financial Analyst,Master,2015-07-01 23:19:52,76163
00-63218974,Hridaan,Badami,1987-12-08,Maharashtra,Mumbai,Customer Service,Support Specialist,High School,2023-01-26 02:39:17,53990
00-71725422,Ahana ,Behl,1965-06-04,Maharashtra,Mumbai,Sales,Sales Representative,Bachelor,2024-06-27 21:57:57,55995
00-31329251,Lagan,Balasubramanian,1997-08-05,Maharashtra,Mumbai,Customer Service,Help Desk Technician,Bachelor,2017-06-30 03:21:04,56758
00-69572971,Gatik,Golla,1989-09-19,Maharashtra,Nagpur,IT,System Administrator,Bachelor,2020-11-08 19:53:15,75465
00-11502307,Prerak,Shroff,1996-04-11,Rajasthan,Jaipur,Sales,Sales Consultant,PhD,2020-07-25 10:29:08,89055
00-70068642,Nayantara,Shetty,1979-03-18,Gujarat,Vadodara,Customer Service,Support Specialist,High School,2021-07-06 20:41:03,53540
00-53602595,Nitya,Sengupta,1967-09-25,Maharashtra,Nagpur,IT,Software Developer,Bachelor,2017-03-26 02:02:51,76558
00-90829458,Divyansh,Kohli,1985-03-18,Maharashtra,Nagpur,IT,Software Developer,Bachelor,2022-04-30 04:28:28,89634
00-91764926,Manikya,Lanka,1964-08-26,Maharashtra,Mumbai,IT,Software Developer,Master,2015-10-29 11:47:45,91705
00-88347188,Kabir,Wali,1993-08-31,Maharashtra,Nagpur,Operations,Logistics Coordinator,Bachelor,2017-04-26 03:38:38,55494
00-81868311,Devansh,Trivedi,1984-02-06,Maharashtra,Mumbai,Operations,Logistics Coordinator,Bachelor,2016-07-14 10:40:31,51622
00-93548775,Shaan,Sastry,1994-10-20,Rajasthan,Jaipur,Operations,Logistics Coordinator,Bachelor,2019-09-18 20:52:27,55525
00-68228228,Jivin,Handa,1966-12-16,Maharashtra,Mumbai,IT,Software Developer,Bachelor,2018-03-04 21:55:39,94914
00-76572741,Jivika,Chadha,1986-03-08,Punjab,Chandigarh,Operations,Inventory Specialist,High School,2018-04-11 19:16:33,56217
00-35227694,Trisha,Sheth,1990-05-29,Punjab,Chandigarh,Sales,Sales Specialist,Bachelor,2024-09-23 03:00:14,53221
00-81430821,Eva,Jaggi,1973-08-09,West Bengal,Durgapur,IT,Software Developer,Bachelor,2015-12-14 00:03:03,71441
00-49045119,Alisha,Chander,2001-05-02,Maharashtra,Pune,Operations,Operations Analyst,Bachelor,2016-07-19 11:16:50,74535
00-62013608,Rohan,Bajaj,1994-02-06,Maharashtra,Nagpur,Customer Service,Help Desk Technician,Bachelor,2018-06-11 19:10:29,76016
00-35296149,Aaryahi,Dass,1972-10-29,Maharashtra,Pune,IT,Software Developer,Bachelor,2020-01-04 23:52:07,76751
00-57309011,Alia,Sachdeva,1989-03-28,Gujarat,Ahmedabad,Sales,Sales Representative,Bachelor,2023-09-23 07:49:01,66120
00-22457090,Lagan,Bora,1996-02-10,Maharashtra,Nagpur,Operations,Operations Analyst,Master,2020-01-27 06:03:25,72918
00-97011630,Renee,Chauhan,1986-08-02,Punjab,Chandigarh,Customer Service,Help Desk Technician,High School,2016-03-21 20:59:30,53206
00-67516393,Samiha,Mahal,1990-11-06,Punjab,Chandigarh,Sales,Sales Specialist,Bachelor,2015-07-04 19:35:51,63465
00-15850133,Zeeshan,Saraf,1972-12-25,Uttar Pradesh,Lucknow,Operations,Inventory Specialist,High School,2015-05-20 02:03:20,51144
00-45150315,Lavanya,Bhatnagar,1978-05-24,Rajasthan,Jaipur,HR,Recruiter,High School,2017-12-13 20:26:56,58007
00-34286300,Eva,Kale,1997-11-10,Maharashtra,Nagpur,Operations,Inventory Specialist,High School,2020-11-20 15:06:41,50331
00-75937854,Anika,Raman,1967-02-11,Maharashtra,Pune,Marketing,Marketing Coordinator,Bachelor,2018-06-07 20:16:01,60440
00-94081951,Oorja,Saran,1965-08-15,Karnataka,Mysore,Sales,Sales Consultant,Bachelor,2017-11-06 15:39:52,65963
00-28964413,Prerak,Kuruvilla,1999-03-07,Maharashtra,Pune,Customer Service,Help Desk Technician,High School,2020-06-01 18:36:27,51665
00-23646635,Kiara,Sane,1979-06-23,Gujarat,Ahmedabad,Operations,Logistics Coordinator,Bachelor,2022-03-10 11:50:24,55912
00-95043049,Bhavin,Saran,1986-05-03,Maharashtra,Mumbai,Operations,Inventory Specialist,Bachelor,2015-10-30 23:43:51,57920
